cluster_id,ring_id,rank,moi,system_name,body_name,ring_name,x,y,z,dist_to_centroid_ly
K14_C01,a76759a65afcdcd36280dbd3f1a89a1ec2ad2721,822,0.999363,Lysooh VS-D c14-0,Lysooh VS-D c14-0 16,Lysooh VS-D c14-0 16 B Ring,1426.093750,861.500000,7248.781250,4647.964876
K14_C01,92a022552aab5f7d5b6daec5f28443a1831cef98,833,0.999321,Smojuae UO-I c9-1,Smojuae UO-I c9-1 9,Smojuae UO-I c9-1 9 C Ring,6669.687500,43.656250,3184.312500,5170.424780
K14_C01,7c827fc589d82f310ab1c61888a9e32b31124ac5,842,0.999278,Blo Eur IO-W c16-11,Blo Eur IO-W c16-11 BC 2,Blo Eur IO-W c16-11 BC 2 A Ring,5566.937500,465.687500,4801.031250,4588.276500
K14_C01,2ddba7e8cf02e3c48fe6e21990b1c0b91c8327f1,845,0.999273,Col 359 Sector VU-F d11-130,Col 359 Sector VU-F d11-130 A 6,Col 359 Sector VU-F d11-130 A 6 C Ring,-289.593750,52.968750,1043.531250,2445.123979
K14_C01,abfaa9c5c19518962a06f7e5a312f4908b5ec8b3,846,0.999273,IC 4665 Sector JE-E b13-1,IC 4665 Sector JE-E b13-1 6,IC 4665 Sector JE-E b13-1 6 A Ring,-615.937500,397.406250,979.875000,2763.676038
K14_C01,fe04fa85c9b0d7d85cb0f7d43c5bbe59cd447532,855,0.999227,Traikaae LO-Y c14-15,Traikaae LO-Y c14-15 ABC 11,Traikaae LO-Y c14-15 ABC 11 A Ring,-1049.437500,166.093750,4730.218750,3292.738555
K14_C01,aa111b6ae36a072681a6d4393bf4cb09ed5b5d3d,860,0.999208,Praea Euq KV-O c6-0,Praea Euq KV-O c6-0 5,Praea Euq KV-O c6-0 5 A Ring,744.843750,240.687500,522.968750,2308.756360
K14_C01,321e1de409212588de4dcd8cecc87984de4c72cc,864,0.999190,Blu Thua IF-G c27-0,Blu Thua IF-G c27-0 3,Blu Thua IF-G c27-0 3 A Ring,994.406250,1132.375000,2688.281250,1251.742949
K14_C01,bf89c9859888b232b4d507c4f58b3dfd5c1a36e4,866,0.999186,Lysoorb WF-L d9-2,Lysoorb WF-L d9-2 A 10,Lysoorb WF-L d9-2 A 10 A Ring,969.437500,1248.843750,7482.875000,4991.275406
K14_C01,f3cb7b96b3daa57cbcb0ed741dba364299a82a7c,870,0.999170,Col 359 Sector RF-M c21-6,Col 359 Sector RF-M c21-6 A 3,Col 359 Sector RF-M c21-6 A 3 C Ring,-518.062500,-231.656250,1024.500000,2640.455703
K14_C01,87189e88d2ba2979f8295e06e7c326073d2bdcf0,873,0.999136,Pyramoe BW-U d3-35,Pyramoe BW-U d3-35 A 7,Pyramoe BW-U d3-35 A 7 C Ring,-900.781250,-497.062500,5687.500000,3892.626537
K14_C01,cb764eb128afafab1e8c0976ed60942e28e62c35,874,0.999132,Phylurn HW-N c6-2,Phylurn HW-N c6-2 2,Phylurn HW-N c6-2 2 A Ring,4088.625000,17.531250,1783.156250,2718.037966
K14_C01,111825351f59b1dfec8014985cf20ef20245026b,878,0.999104,Droju WM-H c24-0,Droju WM-H c24-0 6,Droju WM-H c24-0 6 A Ring,-939.562500,-992.843750,3844.937500,2898.462743
K14_C01,148d5e429530fb678deb0bb29761b713a37696cb,879,0.999101,Pro Eur UX-U c2-8,Pro Eur UX-U c2-8 AB 1,Pro Eur UX-U c2-8 AB 1 C Ring,4209.750000,28.562500,342.218750,3562.737298
K14_C01,8440beeef0f4f84cd0f524f8fef630ea4feec49a,882,0.999098,Flyeia Dryoae MI-J d9-6,Flyeia Dryoae MI-J d9-6 7,Flyeia Dryoae MI-J d9-6 7 A Ring,3179.062500,-879.687500,-242.625000,3473.921523
K14_C01,96bd3408b1a1b0143069ad6d47f4cb253b9ef94f,885,0.999073,Drojeae OC-P c8-7,Drojeae OC-P c8-7 9,Drojeae OC-P c8-7 9 B Ring,-1409.531250,-252.250000,3143.125000,2979.823320
K14_C01,5064d867e88f5729ac07a7bddf756d2db6799eaa,889,0.999061,Bleae Thua MF-A c5,Bleae Thua MF-A c5 AB 1,Bleae Thua MF-A c5 AB 1 B Ring,-776.875000,31.500000,1521.406250,2577.434938
K14_C01,68a8e56b35786b76d6ec62ccb5c126bba2e8217d,892,0.999038,M23 Sector WN-T b3-7,M23 Sector WN-T b3-7 ABC 2,M23 Sector WN-T b3-7 ABC 2 A Ring,-285.687500,-19.562500,1925.875000,1961.529803
K14_C01,b4c53a5ecfd0f811f204416f4f532e323a1c5e10,896,0.999015,Praea Euq LL-N c20-2,Praea Euq LL-N c20-2 16,Praea Euq LL-N c20-2 16 C Ring,1108.843750,23.687500,1129.968750,1607.489884
K14_C01,5772603603c041a8908e3a3dd6e94819de1bfdf1,900,0.998974,Blu Euq KP-X c2-0,Blu Euq KP-X c2-0 3,Blu Euq KP-X c2-0 3 C Ring,1083.687500,600.656250,4204.906250,1695.208710
K14_C01,60971cf46e383be59390dc5768328da19fbff53a,904,0.998918,Praea Euq EX-K d8-21,Praea Euq EX-K d8-21 A 3,Praea Euq EX-K d8-21 A 3 C Ring,110.875000,357.906250,973.125000,2246.946075
K14_C01,e5310cba009ea40af5ed7a9b1a245e1fb4b01d4f,905,0.998917,Swoiwns QK-I c25-7,Swoiwns QK-I c25-7 A 4,Swoiwns QK-I c25-7 A 4 A Ring,-213.781250,-449.562500,1312.625000,2257.661467
K14_C01,8a3f4a9a32207ffda13120e45273606bf6a0e859,908,0.998898,NGC 2546 Sector TQ-B d14-66,NGC 2546 Sector TQ-B d14-66 A 4,NGC 2546 Sector TQ-B d14-66 A 4 A Ring,2892.343750,158.437500,-240.093750,3231.333543
K14_C01,6c1cc90a687841be204e81fc2b95036577abc7c4,912,0.998838,Aedgee NY-G c24-0,Aedgee NY-G c24-0 12,Aedgee NY-G c24-0 12 B Ring,-1771.187500,1442.250000,5096.562500,4332.346855
K14_C01,bdacfbd3eb3fef73f24206780917497a73527762,915,0.998817,Pyramoe DX-W c4-35,Pyramoe DX-W c4-35 CD 1,Pyramoe DX-W c4-35 CD 1 C Ring,-657.437500,-69.531250,5544.031250,3598.540709
K14_C01,844496c909768fff1c7570a1f687369a27fdc368,929,0.998727,Flyeia Dryoae ZJ-H d10-0,Flyeia Dryoae ZJ-H d10-0 12,Flyeia Dryoae ZJ-H d10-0 12 B Ring,3725.500000,-973.562500,-125.375000,3698.247538
K14_C01,dc05cab3b1ce378fa96308615e82eb1e255b5f58,936,0.998680,Greae Eoq YX-F d12-24,Greae Eoq YX-F d12-24 10,Greae Eoq YX-F d12-24 10 B Ring,3996.656250,-85.187500,3881.000000,2749.093117
K14_C01,fa25611baba31a2ad26aab738f969cbd8bc058f7,938,0.998666,Whuedie GE-E d13-0,Whuedie GE-E d13-0 ABCD 2,Whuedie GE-E d13-0 ABCD 2 B Ring,1708.781250,-1372.531250,59.843750,2965.224869
K14_C01,737c15fcb33a10b40867ce1c893012f553b48766,952,0.998521,Thaileia EJ-S c20-14,Thaileia EJ-S c20-14 3,Thaileia EJ-S c20-14 3 C Ring,818.468750,-194.937500,4960.125000,2391.914281
K14_C01,7811f0def5b52c3b96e1ae4ec769df715760b374,958,0.998473,Praea Euq IF-R c7-0,Praea Euq IF-R c7-0 6,Praea Euq IF-R c7-0 6 B Ring,180.156250,1103.343750,559.687500,2744.890824
K14_C01,3ca997665ea8ee76c10bda9369f4fc97a0da3188,976,0.998327,Aucoks ES-H d11-3,Aucoks ES-H d11-3 3,Aucoks ES-H d11-3 3 A Ring,960.625000,-80.843750,2528.906250,589.174070
K14_C01,a5f52d210c24cd7eb9051c151335948e13d94a12,982,0.998215,Traikoa WZ-Y b1-0,Traikoa WZ-Y b1-0 A 2,Traikoa WZ-Y b1-0 A 2 A Ring,-1815.625000,245.093750,4113.968750,3641.627809
K14_C01,84c98e86efda20550f3e73578b334b4514b3cde5,984,0.998186,NGC 2546 Sector FQ-P d5-10,NGC 2546 Sector FQ-P d5-10 9,NGC 2546 Sector FQ-P d5-10 9 C Ring,3012.343750,-638.750000,-975.906250,4000.877675
K14_C01,da8c0da6810e3760944ec6c858091cced66cae0c,987,0.998173,NGC 3532 Sector WT-A d63,NGC 3532 Sector WT-A d63 10,NGC 3532 Sector WT-A d63 10 B Ring,1599.000000,127.718750,356.343750,2331.228348
K14_C02,1896601ba12067dee35160bb99405689539fe654,8,0.999996,Eachaiv AA-A h26,Eachaiv AA-A h26 AB 2,Eachaiv AA-A h26 AB 2 A Ring,3166.281250,-1587.250000,23763.656250,3725.003137
K14_C02,f1ac9a8edbeaa761492ab33dcd8bb4f6733a9e98,9,0.999995,Phoi Aurb AA-A h241,Phoi Aurb AA-A h241 AB 2,Phoi Aurb AA-A h241 AB 2 A Ring,5048.656250,1327.312500,26179.812500,3115.653527
K14_C02,6286a122073c55f99e2931d194f83e410bf322a4,25,0.999984,Eok Blao VL-K c22-5,Eok Blao VL-K c22-5 5,Eok Blao VL-K c22-5 5 C Ring,10648.218750,-1122.187500,28069.593750,8607.796478
K14_C02,5b8b56b5c7a06b6daca63b43e165803770118e51,74,0.999974,Eorm Breae AL-E d12-340,Eorm Breae AL-E d12-340 2,Eorm Breae AL-E d12-340 2 C Ring,-203.968750,1881.968750,30744.500000,4855.635307
K14_C02,02f76993dc824e116bb60aab6379e65ee1ba4544,75,0.999974,Eok Blao UF-N d7-377,Eok Blao UF-N d7-377 B 3,Eok Blao UF-N d7-377 B 3 C Ring,10346.218750,-714.968750,27768.937500,8219.364509
K14_C02,0f844b834201fd21bc0c289cb1d8fb7e09459193,85,0.999973,Eok Blou AA-A h296,Eok Blou AA-A h296 A 5,Eok Blou AA-A h296 A 5 B Ring,-1704.250000,-537.781250,27455.062500,4042.077450
K14_C02,8c3ad4aceb6c15b7f8e2063587cff08edeef5d42,90,0.999972,Eoch Grea IR-W f1-45,Eoch Grea IR-W f1-45 3,Eoch Grea IR-W f1-45 3 C Ring,4687.187500,-2022.281250,30513.250000,4918.347320
K14_C02,1285a6b375de217b1f592d484f9ee35f8a1b8489,94,0.999971,Eorl Phyloi AA-A f3692,Eorl Phyloi AA-A f3692 2,Eorl Phyloi AA-A f3692 2 B Ring,1283.593750,1363.937500,27204.125000,1522.550172
K14_C02,602bb2a2ef04d4c5d59599f1505d46252b362d44,95,0.999971,Phraa Pruae AA-A g222,Phraa Pruae AA-A g222 3,Phraa Pruae AA-A g222 3 A Ring,-2528.593750,-1284.437500,25934.718750,5075.535196
K14_C02,3d6180a6635c313a60067ba2e864fb772907fb05,101,0.999970,Baukoa RZ-O e6-5038,Baukoa RZ-O e6-5038 2,Baukoa RZ-O e6-5038 2 C Ring,3051.500000,1136.843750,29627.093750,3007.012058
K14_C02,99552f375423ef0b52fe283bcd13e8b45030217c,114,0.999964,Juenae BC-T d4-2651,Juenae BC-T d4-2651 8,Juenae BC-T d4-2651 8 C Ring,17.625000,-477.593750,26260.437500,2397.754709
K14_C02,17f393dc5e41d438f66be01a37646fde5d243f60,125,0.999962,Eok Blao AA-A f2,Eok Blao AA-A f2 2,Eok Blao AA-A f2 2 B Ring,10420.843750,-1008.906250,27192.156250,8289.881688
K14_C02,6b8643f3320cfaee6bf9c997edd476e4c2d04ef2,135,0.999959,Eachaiv AA-A h404,Eachaiv AA-A h404 C 2,Eachaiv AA-A h404 C 2 A Ring,3239.031250,-2016.875000,23803.843750,3936.802068
K14_C02,47a0233c6ae60e9735275c1a465ecbeea60ca76d,136,0.999959,Eoch Grea PV-K d9-588,Eoch Grea PV-K d9-588 B 1,Eoch Grea PV-K d9-588 B 1 B Ring,3862.062500,-1465.937500,30478.937500,4288.034443
K14_C02,ea25d54455329a6a77c0bab3414f379222f79671,140,0.999959,Phroea Bli DA-A f1691,Phroea Bli DA-A f1691 2,Phroea Bli DA-A f1691 2 B Ring,3758.968750,-1016.812500,33627.562500,7020.440080
K14_C02,e72aa81ce6f6311b06f70796a026c50ca1e09d0a,146,0.999957,Stuemeae BA-A c2103,Stuemeae BA-A c2103 3,Stuemeae BA-A c2103 3 C Ring,5.187500,-1.625000,25847.625000,2462.277079
K14_C02,e1a521bc63f109c7ed514c6ad463679fbc506aa4,147,0.999957,Phrio Prue QO-Z e1973,Phrio Prue QO-Z e1973 2,Phrio Prue QO-Z e1973 2 B Ring,1216.312500,-1346.718750,26086.343750,2022.729121
K14_C02,031e2e1567bdc47b59b731f60bd9fe83cdc60f1e,148,0.999957,Hypiae Aug OS-U f2-3258,Hypiae Aug OS-U f2-3258 1,Hypiae Aug OS-U f2-3258 1 B Ring,1945.750000,1411.406250,25745.406250,1680.062958
K14_C02,22ad96f5685155e5e025b67fdb6ed5f072cb6c68,153,0.999955,Eoch Byoea DA-A f2655,Eoch Byoea DA-A f2655 A 2,Eoch Byoea DA-A f2655 A 2 C Ring,4890.968750,-1229.250000,29892.125000,4266.342327
K14_C02,fd0002ec65f25c5a083393396003405504d70cf3,160,0.999954,Zunuae GN-S e4-7887,Zunuae GN-S e4-7887 3,Zunuae GN-S e4-7887 3 A Ring,-1195.843750,1200.500000,24213.218750,4454.717212
K14_C02,2e60bf35979a97b3ee5fe0952c7cb0a5f38a4662,162,0.999953,Croomaa PS-B d13-1223,Croomaa PS-B d13-1223 3,Croomaa PS-B d13-1223 3 C Ring,-82.093750,1491.187500,25676.250000,2904.451424
K14_C02,d0985fc3465a8f7a363a2acb425c5ff2ab1a03e9,170,0.999951,Umbaists AA-A g124,Umbaists AA-A g124 1,Umbaists AA-A g124 1 B Ring,5066.656250,-903.750000,29656.906250,4120.475708
K14_C02,b5d27cc47d3fef7cf5272ccfaecda30d85249d73,172,0.999951,Kyloae Prau FB-X f1-1,Kyloae Prau FB-X f1-1 2,Kyloae Prau FB-X f1-1 2 C Ring,4928.593750,-2736.843750,26657.187500,4005.638866
K14_C02,49eae06d837494ece7bde8bc8b394b4687471c0a,182,0.999949,Croomaa BA-A f2999,Croomaa BA-A f2999 1,Croomaa BA-A f2999 1 B Ring,-960.500000,1567.000000,24818.531250,4034.480262
K14_C02,e0e8bb81b09e0c9306ad8e3d5db8a09be91d682e,185,0.999947,Phaa Aug FR-V e2-131,Phaa Aug FR-V e2-131 2,Phaa Aug FR-V e2-131 2 A Ring,3134.187500,2178.625000,26315.406250,2240.377227
K14_C02,161fe4f84d112ecc5374862e765988ec83069cc7,200,0.999943,Croomae OS-U f2-272,Croomae OS-U f2-272 1,Croomae OS-U f2-272 1 C Ring,3172.250000,1309.625000,25605.531250,1934.484198
K14_C02,e9450c628461d3c902742b43dac63d41419b1523,208,0.999943,Nyuena PD-B d381,Nyuena PD-B d381 6,Nyuena PD-B d381 6 C Ring,50.093750,1738.375000,25843.406250,2856.501466
K14_C02,d6985e87b62557a089027bb995835b625582f92d,209,0.999942,Systimbie AA-A g246,Systimbie AA-A g246 A 5,Systimbie AA-A g246 A 5 B Ring,2742.093750,-1092.625000,27129.281250,1422.998179
K14_C02,ab8653efd5263032a22ca178b386591c2cd5976a,211,0.999941,Aemonz AA-Y c17-160,Aemonz AA-Y c17-160 5,Aemonz AA-Y c17-160 5 C Ring,4131.500000,-133.281250,34269.906250,7632.063468
K14_C02,62568539493753b08fea15d8644ae9ccaab017fc,212,0.999941,Treqai BA-A f14,Treqai BA-A f14 3,Treqai BA-A f14 3 A Ring,-931.656250,2734.000000,23487.968750,5281.582654
K14_C02,d130e382570a963ff8646d0d7814a20785c6df1b,221,0.999939,Eorl Phyloi IR-W f1-221,Eorl Phyloi IR-W f1-221 2,Eorl Phyloi IR-W f1-221 2 C Ring,2130.718750,1714.156250,27762.656250,1741.570471
K14_C02,4f22e5ad5316eaf0c0e3a7b7b442fabda9512418,226,0.999935,Phaa Aoc GI-M c7-1672,Phaa Aoc GI-M c7-1672 2,Phaa Aoc GI-M c7-1672 2 C Ring,3713.781250,62.281250,23596.625000,3614.103770
K14_C02,80597b28bb5f3707f042065828cfcb6043d5db9d,243,0.999932,Dryau Chrea QP-N c7-703,Dryau Chrea QP-N c7-703 4,Dryau Chrea QP-N c7-703 4 C Ring,44.812500,359.937500,28723.593750,2855.804960
K14_C02,0026cc474fb2b6a8491d1c74d31fea4d2fd824e4,247,0.999930,Byoomeae PS-U f2-4302,Byoomeae PS-U f2-4302 2,Byoomeae PS-U f2-4302 2 B Ring,3557.187500,-1091.500000,25731.937500,2191.472076
K14_C02,69a9c24b0395b801acde542a9f1505a82bf7e9ba,251,0.999929,Scheau Bli HG-Y f1177,Scheau Bli HG-Y f1177 1,Scheau Bli HG-Y f1177 1 A Ring,2258.125000,-990.218750,32824.062500,6057.225779
K14_C02,0d47daa9714ccaa16f36534114f2e000067677c3,267,0.999923,Eok Blou AA-A g340,Eok Blou AA-A g340 C 1,Eok Blou AA-A g340 C 1 A Ring,-2053.656250,-1301.906250,27527.375000,4585.209482
K14_C02,35601a6e698f9d2f6737567e513d0dc87fb1bb94,270,0.999923,Phua Aub BW-C c13-6746,Phua Aub BW-C c13-6746 ABC 4,Phua Aub BW-C c13-6746 ABC 4 C Ring,-812.218750,298.437500,26377.406250,3082.895904
K14_C02,52cd6b62cc17c1e061d94c07159c0900b5069825,282,0.999919,Phua Aub JW-N d6-5234,Phua Aub JW-N d6-5234 6,Phua Aub JW-N d6-5234 6 A Ring,-584.812500,58.406250,26447.375000,2850.117496
K14_C02,c52c2ed036d2488e61bd120f6a57df151a803a79,283,0.999919,Hypoe Pruae AX-B c29-3226,Hypoe Pruae AX-B c29-3226 A 1,Hypoe Pruae AX-B c29-3226 A 1 A Ring,-3809.781250,-339.218750,25778.250000,6162.457290
K14_C02,d9fb05c98c73d083e06176b553ab701759bb46f1,284,0.999918,Eachaitts JH-V f2-2551,Eachaitts JH-V f2-2551 2,Eachaitts JH-V f2-2551 2 B Ring,2247.812500,-1400.906250,24389.000000,2973.614638
K14_C02,f4d5a875fdc3b3bc099cbf64fb0a44cf742b53e8,285,0.999918,Hypio Bloo VD-B e1432,Hypio Bloo VD-B e1432 1,Hypio Bloo VD-B e1432 1 B Ring,1056.937500,-1622.656250,32316.500000,5848.867011
K14_C02,a4be8c0f73df9eccca548369293b29425981f733,289,0.999917,Eord Blao VE-R e4-3308,Eord Blao VE-R e4-3308 A 1,Eord Blao VE-R e4-3308 A 1 C Ring,5219.781250,-1244.312500,27993.093750,3507.038288
K14_C02,ea365baf88ae8feb21f986b5413c18887e539c6d,295,0.999914,Croomae AA-A g63,Croomae AA-A g63 A 1,Croomae AA-A g63 A 1 C Ring,3012.281250,1711.062500,24859.125000,2641.729883
K14_C02,06ed9499b51ca6821d8bc56199368a24b16855f6,296,0.999914,Dryi Braea AA-A g247,Dryi Braea AA-A g247 A 3,Dryi Braea AA-A g247 A 3 B Ring,5439.000000,1732.187500,31332.531250,5691.129688
K14_C02,a9d8859a60ba681f4b9f8e26a29162e3bfe2ba88,298,0.999914,Lasou AB-W e2-1508,Lasou AB-W e2-1508 2,Lasou AB-W e2-1508 2 C Ring,1632.750000,1186.218750,32827.437500,6048.772535
K14_C02,44b3870a094d6da305cbd33f11fb21dd5491e26d,304,0.999912,Egnaiwn ZU-Y f56,Egnaiwn ZU-Y f56 1,Egnaiwn ZU-Y f56 1 A Ring,-989.062500,2446.187500,22552.875000,5841.559706
K14_C02,897d9c72669dcf49a754ef8141248f0cfd8703fb,312,0.999910,Dryio Bli CA-A f768,Dryio Bli CA-A f768 3,Dryio Bli CA-A f768 3 B Ring,2104.468750,-1081.718750,28632.343750,2175.485133
K14_C02,4379e12d587902355a7823b075cd5e7bd115397d,331,0.999899,Phrio Prue MI-B e1612,Phrio Prue MI-B e1612 2,Phrio Prue MI-B e1612 2 B Ring,1215.218750,-1332.156250,25888.000000,2098.942175
K14_C02,17b63f2074dc4959896ed6619aff2bf869d768d4,338,0.999897,Myriesly LM-L d8-4345,Myriesly LM-L d8-4345 3,Myriesly LM-L d8-4345 3 C Ring,-135.031250,554.812500,25275.312500,2880.188694
K14_C02,ee84c8bf9c56b3331dff1702abdb4360db60b767,339,0.999896,Hypio Pri DE-E d13-2620,Hypio Pri DE-E d13-2620 5,Hypio Pri DE-E d13-2620 5 C Ring,196.437500,-26.781250,25656.937500,2386.168357
K14_C02,5dc4f1dd2bfd5e3cb9953af553ddf7df5ad5cdcc,347,0.999890,Eorld Blao JB-U c4-33,Eorld Blao JB-U c4-33 5,Eorld Blao JB-U c4-33 5 B Ring,9675.781250,-701.500000,27303.812500,7516.116281
K14_C02,63b56281ace3f459ca389fb047435981622607ff,349,0.999889,Eok Blou AA-A h261,Eok Blou AA-A h261 1,Eok Blou AA-A h261 1 B Ring,-2234.093750,-433.250000,27343.375000,4530.442177
K14_C02,7b1db83b46e84a3082400b71e674adde0d49ffcb,350,0.999889,Phua Aub NM-W e1-150,Phua Aub NM-W e1-150 1,Phua Aub NM-W e1-150 1 C Ring,-421.031250,133.375000,26261.812500,2722.007629
K14_C02,facabb44e160a8c3c0a69d2ab81e4ae3c3cd6166,352,0.999888,Scheau Blao NS-U f2-1133,Scheau Blao NS-U f2-1133 1,Scheau Blao NS-U f2-1133 1 C Ring,4253.781250,-1020.062500,33354.781250,6888.593273
K14_C02,3ec98629be4a84ffcab62bf0c9d72a5a400475e8,356,0.999886,Eorm Briae CH-U e3-6755,Eorm Briae CH-U e3-6755 1,Eorm Briae CH-U e3-6755 1 A Ring,-1279.062500,1124.031250,30335.187500,5001.238766
K14_C02,fa86af555483ca6d6bebec88d329d04a0bfa9a11,362,0.999883,Pho Aoscs FG-Y g14,Pho Aoscs FG-Y g14 1,Pho Aoscs FG-Y g14 1 C Ring,-3101.437500,2643.375000,24044.812500,6510.406001
K14_C02,71ddf77bc70f4613bd8873fc2b6d638ce8c57ace,365,0.999882,Juenae CE-C c2-987,Juenae CE-C c2-987 3,Juenae CE-C c2-987 3 B Ring,35.343750,-89.218750,25927.562500,2411.412593
K14_C02,0495b39763b857c94f0daea0d277fb36f58e5963,367,0.999882,Phipaa ZJ-Z e9877,Phipaa ZJ-Z e9877 2,Phipaa ZJ-Z e9877 2 A Ring,2484.781250,1025.218750,27306.187500,950.709381
K14_C02,ab2aff5019b6cca5b3c3e2ef069d1019e320cdb0,372,0.999879,Phua Aub BQ-N c20-489,Phua Aub BQ-N c20-489 6,Phua Aub BQ-N c20-489 6 A Ring,-496.406250,55.437500,26729.531250,2732.412299
K14_C02,c4648dfbc43435349fdc983c239865bd66a6eed5,374,0.999877,Byoomao CR-N e6-3615,Byoomao CR-N e6-3615 A 1,Byoomao CR-N e6-3615 A 1 B Ring,-1264.906250,-1302.593750,25724.843750,3979.627749
K14_C02,69534effa6d510081539ebd6a2a471a038ff66f9,377,0.999876,Noijeae JM-W f1-1168,Noijeae JM-W f1-1168 2,Noijeae JM-W f1-1168 2 B Ring,4213.500000,1510.343750,33051.187500,6604.994390
K14_C02,9b1866479763ebc0dc003e7b9d2c2d97efedf3b0,386,0.999873,Eor Phyloi AA-A h534,Eor Phyloi AA-A h534 B 2,Eor Phyloi AA-A h534 B 2 C Ring,3696.437500,1988.906250,27383.812500,2358.936564
K14_C02,35bcf45c1ec2e4001fd0c154959d050dd6166563,392,0.999870,Stuemeae JH-V c2-3716,Stuemeae JH-V c2-3716 A 3,Stuemeae JH-V c2-3716 A 3 A Ring,56.562500,105.125000,25965.156250,2360.602265
K14_C02,ebea5a2a3d55ef5edc07b9d0b7e41f85bac10063,408,0.999865,Dryao Phylio AA-A h156,Dryao Phylio AA-A h156 2,Dryao Phylio AA-A h156 2 B Ring,-3242.343750,1504.375000,28945.250000,5984.947921
K14_C02,5a56e0c6a2040c8f9680f3e477f7e5ee4c474335,426,0.999856,Eotchops FG-Y g1550,Eotchops FG-Y g1550 B 1,Eotchops FG-Y g1550 B 1 B Ring,3262.250000,1300.531250,24167.875000,3106.937923
K14_C02,0d3964593035c48e41171ce8cf07fb1c24b79110,428,0.999853,Choomee CX-S d4-38,Choomee CX-S d4-38 10,Choomee CX-S d4-38 10 C Ring,-2618.250000,733.218750,24990.906250,5229.217322
K14_C02,6cc547ee1f29f04fef792907b64ec59e25b13c78,430,0.999853,Wepai QU-G c26-1890,Wepai QU-G c26-1890 6,Wepai QU-G c26-1890 6 C Ring,-38.031250,-409.062500,24411.625000,3412.427634
K14_C02,93178ae62fd63e6f5de97401daffa565a682fd6f,434,0.999850,Phoi Aug SJ-Z e90,Phoi Aug SJ-Z e90 1,Phoi Aug SJ-Z e90 1 B Ring,1255.843750,2339.781250,26054.906250,2482.969702
K14_C02,78435c100733caa0974a617bff4c7168045bf5b6,435,0.999850,Myriesly MT-G c24-4237,Myriesly MT-G c24-4237 A 4,Myriesly MT-G c24-4237 A 4 C Ring,-621.500000,104.812500,25585.031250,3133.881320
K14_C02,4eed7baec29e5f4dbe8353a25feec2da26661497,439,0.999849,Hypio Pri ZQ-Y c3-3086,Hypio Pri ZQ-Y c3-3086 A 1,Hypio Pri ZQ-Y c3-3086 A 1 C Ring,643.781250,-81.812500,24722.625000,2697.888184
K14_C02,4cb10e9c9316c0fbcd79a1e6c12096b77e0563f5,444,0.999848,Lyrongou GG-Y f846,Lyrongou GG-Y f846 3,Lyrongou GG-Y f846 3 B Ring,7245.500000,1392.875000,26150.218750,5208.106400
K14_C02,aa827f2a9817644b8b137c9b588aed6415653d4b,466,0.999837,Dryau Chrea OH-D c12-915,Dryau Chrea OH-D c12-915 5,Dryau Chrea OH-D c12-915 5 A Ring,592.093750,16.718750,28905.343750,2604.443129
K14_C02,cd4412ca8c79bcb037a7c0fdfd1fce37ae1f626a,475,0.999834,Scheau Prue FB-W e2-2398,Scheau Prue FB-W e2-2398 3,Scheau Prue FB-W e2-2398 3 B Ring,2478.500000,-1450.843750,25046.218750,2493.346902
K14_C02,abcfca5c130ed02b03962e73d34ee05db4c6aad3,480,0.999833,Athaip DQ-P e5-722,Athaip DQ-P e5-722 2,Athaip DQ-P e5-722 2 B Ring,1167.125000,-991.625000,22958.000000,4243.914437
K14_C02,8a299f4bbf8790dd02fd39089b7a223a15d018f3,483,0.999831,Hypoe Prue GR-W f1-231,Hypoe Prue GR-W f1-231 2,Hypoe Prue GR-W f1-231 2 B Ring,6342.906250,-2175.250000,25403.437500,4983.977146
K14_C02,76310fac1f3434805d2ab0321127339211076eb3,488,0.999829,Joorooe ST-Z d2,Joorooe ST-Z d2 B 2,Joorooe ST-Z d2 B 2 A Ring,11782.375000,662.281250,38735.593750,15227.929947
K14_C02,f2029eb87f6d5c580954545069a3f96f29bff182,491,0.999826,Egnaiwn YU-Y f84,Egnaiwn YU-Y f84 2,Egnaiwn YU-Y f84 2 C Ring,-1058.062500,2481.093750,22543.750000,5899.898331
K14_C02,a368b2275f49ec2cf0ed061000fd1d9a3b30eabc,492,0.999826,Phoi Aurb AA-A h241,Phoi Aurb AA-A h241 AB 1,Phoi Aurb AA-A h241 AB 1 B Ring,5048.656250,1327.312500,26179.812500,3115.653527
K14_C02,ed822fdaa94f45be5402ebb3da554e04200747dc,498,0.999824,Croomoea DR-N e6-3263,Croomoea DR-N e6-3263 3,Croomoea DR-N e6-3263 3 A Ring,-3640.593750,1350.531250,25793.437500,6076.353912
K14_C02,527cbcb8df81b4925b73528d4b31041e4de54527,509,0.999822,Stuemeae KC-Y c3-602,Stuemeae KC-Y c3-602 6,Stuemeae KC-Y c3-602 6 A Ring,842.250000,1057.000000,26010.875000,1843.998011
K14_C02,be996315f4da45884ea196ca7fee01d756488ee1,511,0.999821,Phua Audst ZE-A f1330,Phua Audst ZE-A f1330 A 3,Phua Audst ZE-A f1330 A 3 C Ring,-715.687500,1873.031250,25890.843750,3523.146190
