cluster_id,ring_id,moi_metric,system_name,body_name,ring_name,x,y,z,rank
D5000_C001,c5d75fcd2acd77e35507f8250ef5bb4024e50eb8,0.999823,Hypua Bliae OP-N d7-18,Hypua Bliae OP-N d7-18 6,Hypua Bliae OP-N d7-18 6 C Ring,-12855.500000,-569.937500,32876.343750,500
D5000_C001,66f88ca8d9112e9c11bd785e114856c0e15e077c,0.999823,Phua Bre QZ-N d7-201,Phua Bre QZ-N d7-201 11,Phua Bre QZ-N d7-201 11 A Ring,-3350.187500,899.500000,36727.562500,501
D5000_C001,e3059e99abd43ef6e9284b75dea2a58f322ce3b2,0.999823,Clookau XJ-H d10-130,Clookau XJ-H d10-130 4,Clookau XJ-H d10-130 4 A Ring,-9187.656250,-953.781250,12618.968750,502
D5000_C001,78230c8060843026e3135d56e1d0484628209505,0.999823,Nuekau PH-U d3-22,Nuekau PH-U d3-22 9,Nuekau PH-U d3-22 9 B Ring,-1548.250000,-672.281250,13406.031250,503
D5000_C001,304babf4768f5a17be15a80342060009705755df,0.999823,Chaleou ZD-T c6-0,Chaleou ZD-T c6-0 AB 1,Chaleou ZD-T c6-0 AB 1 C Ring,-6343.406250,-1420.250000,5620.281250,504
D5000_C001,60f357f8d7e3adb0826a0f47e32349bbfae9f328,0.999823,Dryoi Flyao NS-U e2-779,Dryoi Flyao NS-U e2-779 AB 8,Dryoi Flyao NS-U e2-779 AB 8 B Ring,6622.531250,-1268.250000,18686.187500,505
D5000_C001,c2e29ca3c5bc6470c3b20662533c5edc655ab4c4,0.999823,Blaa Dryou WD-S d4-7,Blaa Dryou WD-S d4-7 7,Blaa Dryou WD-S d4-7 7 B Ring,4788.843750,-848.468750,4477.187500,506
D5000_C001,37c35334acfe2226601f3c2f4e12af18ab7bd03c,0.999822,HIP 117082,HIP 117082 BC 13,HIP 117082 BC 13 B Ring,-500.406250,-18.906250,-232.031250,507
D5000_C001,a90772b62042dd48a888124d72694fe49392b683,0.999822,Blau Eur TQ-C c13-0,Blau Eur TQ-C c13-0 13,Blau Eur TQ-C c13-0 13 C Ring,3907.687500,272.218750,4653.125000,508
D5000_C001,527cbcb8df81b4925b73528d4b31041e4de54527,0.999822,Stuemeae KC-Y c3-602,Stuemeae KC-Y c3-602 6,Stuemeae KC-Y c3-602 6 A Ring,842.250000,1057.000000,26010.875000,509
D5000_C001,d974cd2d9f991afdf56ce102690ce1298fe4bf29,0.999821,Blia Aewsy SO-R c4-0,Blia Aewsy SO-R c4-0 2,Blia Aewsy SO-R c4-0 2 A Ring,15379.531250,56.187500,11936.843750,510
D5000_C001,be996315f4da45884ea196ca7fee01d756488ee1,0.999821,Phua Audst ZE-A f1330,Phua Audst ZE-A f1330 A 3,Phua Audst ZE-A f1330 A 3 C Ring,-715.687500,1873.031250,25890.843750,511
D5000_C001,effc9c08859d7db4cc6d7a169e16fbf5f7681d5f,0.999820,Cyoagie AH-T d4-8,Cyoagie AH-T d4-8 7,Cyoagie AH-T d4-8 7 C Ring,1396.562500,-362.531250,41607.062500,512
D5000_C001,5bc89501be3f59008f4855957444c885763021fe,0.999820,Preia Phoe DC-C b59-49,Preia Phoe DC-C b59-49 6,Preia Phoe DC-C b59-49 6 A Ring,-4077.937500,-334.187500,11716.031250,513
D5000_C001,adc55222e16425324ca743a951d2f877c3cd55ce,0.999820,Blaea Euhn RY-P c6-1,Blaea Euhn RY-P c6-1 11,Blaea Euhn RY-P c6-1 11 C Ring,-16179.812500,462.250000,4341.906250,514
D5000_C001,8962157fa3009d447f7de582f789f63760fd1503,0.999819,Eoch Pruae WL-A c28-196,Eoch Pruae WL-A c28-196 3,Eoch Pruae WL-A c28-196 3 C Ring,-8206.000000,-1020.218750,20625.218750,515
D5000_C001,c6662a02f67859cb55f43c5d24fcac69f7d95420,0.999818,HIP 57799,HIP 57799 ABCD 4,HIP 57799 ABCD 4 C Ring,236.468750,20.031250,111.375000,516
D5000_C001,46a3bf225f09e06c89f592ef5347e90e4864c190,0.999817,Dryao Phylio AA-A h224,Dryao Phylio AA-A h224 A 2,Dryao Phylio AA-A h224 A 2 C Ring,-3298.000000,2050.656250,29063.500000,517
D5000_C001,7691e1d5c4ccc0eaff18682017724980dafdabed,0.999817,Spooreau GI-Z c27-39,Spooreau GI-Z c27-39 4,Spooreau GI-Z c27-39 4 C Ring,-588.281250,52.843750,39841.531250,518
D5000_C001,b6df006c14c433f559cfc0612191a650fd1fbfaf,0.999816,Dryooe Flyou ZG-Z c28-119,Dryooe Flyou ZG-Z c28-119 4,Dryooe Flyou ZG-Z c28-119 4 C Ring,-9287.593750,-881.812500,19389.437500,519
D5000_C001,85deb5958bf4008c505c295ac8a9456091696a87,0.999816,Blue Eaewsy MZ-V c16-27,Blue Eaewsy MZ-V c16-27 B 3,Blue Eaewsy MZ-V c16-27 B 3 B Ring,-9884.093750,-917.906250,15035.187500,520
D5000_C001,59d1d7fe02a0c8e214efc818bcb9d14cd92286b2,0.999816,Blo Eurl QV-C b13-2,Blo Eurl QV-C b13-2 A 5,Blo Eurl QV-C b13-2 A 5 A Ring,2537.000000,151.593750,4338.406250,521
D5000_C001,b50b7cf1696963191e839ef097e0e62088a6320d,0.999815,Flyiedgue SP-N c20-0,Flyiedgue SP-N c20-0 A 4,Flyiedgue SP-N c20-0 A 4 C Ring,-7235.500000,-1187.468750,8790.593750,522
D5000_C001,aa3a9c08dfe6aaca641990b3c3ef075480ba0d8e,0.999815,Floarks HG-Y f1003,Floarks HG-Y f1003 A 1,Floarks HG-Y f1003 A 1 B Ring,-2935.156250,-1161.531250,14752.375000,523
D5000_C001,21a4918fbd5a493fa0810216f141cdf1013a6e65,0.999814,Eorgh Prou FC-U d3-401,Eorgh Prou FC-U d3-401 A 9,Eorgh Prou FC-U d3-401 A 9 B Ring,-11477.562500,-762.093750,19738.906250,524
D5000_C001,521bd3106aa4f7096cc05097e7f465a81d4e145d,0.999814,Eidaih RK-C c1-6,Eidaih RK-C c1-6 B 3,Eidaih RK-C c1-6 B 3 A Ring,-7515.500000,-410.968750,10506.000000,526
D5000_C001,696c47ef8b27568f1ec69041980e1f56877cccf3,0.999813,Wredgaea SK-F d11-8,Wredgaea SK-F d11-8 9,Wredgaea SK-F d11-8 9 C Ring,-8793.812500,274.125000,-31.156250,527
D5000_C001,db0b65febfe4f63f7ed198c6ea084953e72d201f,0.999813,Scheau Pri EO-L c23-415,Scheau Pri EO-L c23-415 3,Scheau Pri EO-L c23-415 3 C Ring,-5663.812500,-532.968750,25552.468750,528
D5000_C001,3a6b5a2aadbf0f385393e4232bc454a5ed3957c1,0.999813,Dryoea Prue PS-U f2-76,Dryoea Prue PS-U f2-76 A 2,Dryoea Prue PS-U f2-76 A 2 B Ring,3601.156250,-2386.250000,21868.718750,529
D5000_C001,6c5affa12e5e361c23addd842426f4b889223aae,0.999812,Byoi Thua QF-T c18-2,Byoi Thua QF-T c18-2 3,Byoi Thua QF-T c18-2 3 A Ring,-5871.156250,517.531250,3601.750000,530
D5000_C001,ef4ddb88a5f05d828a628be69c1b08a8f6eab58c,0.999812,Blo Thae UM-S c5-0,Blo Thae UM-S c5-0 2,Blo Thae UM-S c5-0 2 A Ring,6197.531250,647.812500,1762.375000,531
D5000_C001,3543fd96194b7e2cc7c6bd0795da501dddf72d63,0.999812,Pyramio RY-Y b15-0,Pyramio RY-Y b15-0 2,Pyramio RY-Y b15-0 2 A Ring,1078.468750,-1004.875000,5679.031250,532
D5000_C001,95626be9a2f0e651339e6380630a20111594b383,0.999812,Prae Eaec GC-C d396,Prae Eaec GC-C d396 13,Prae Eaec GC-C d396 13 C Ring,-3703.968750,-366.968750,10463.812500,533
D5000_C001,916a82962a104338250a352184310d413b565243,0.999811,Eorgh Prou HL-O d6-418,Eorgh Prou HL-O d6-418 A 7,Eorgh Prou HL-O d6-418 A 7 A Ring,-10517.343750,-920.656250,19981.187500,534
D5000_C001,5d2b3b20b2f1d2c0f80f624326b4ac3aa42bd0c2,0.999810,Gru Eoq HN-E c14-5,Gru Eoq HN-E c14-5 6,Gru Eoq HN-E c14-5 6 A Ring,6067.250000,-228.000000,3382.187500,535
D5000_C001,7f2798f5c3c16d59705f8a371a63b558b160368c,0.999810,Chraufao MG-I c11-1,Chraufao MG-I c11-1 A 7,Chraufao MG-I c11-1 A 7 A Ring,-5165.000000,734.687500,1982.531250,536
D5000_C001,fcd7ed37e7a98cba0910e8e6bd1d3fc4b20b0ce6,0.999810,Prielea CA-P d6-18,Prielea CA-P d6-18 B 7,Prielea CA-P d6-18 B 7 C Ring,-174.187500,573.625000,8506.968750,537
D5000_C001,b7b2ec122c17b2801c97b173caada52f6f3efbff,0.999810,NGC 4463 Sector PE-G d11-37,NGC 4463 Sector PE-G d11-37 ABCD 6,NGC 4463 Sector PE-G d11-37 ABCD 6 B Ring,2994.718750,-56.187500,2135.031250,538
D5000_C001,f309e96e20a09c9512943fb8380fd99cb6f9f84d,0.999810,Zunao RZ-O e6-5219,Zunao RZ-O e6-5219 3,Zunao RZ-O e6-5219 3 B Ring,1774.968750,1103.906250,24452.750000,539
D5000_C001,1dc8e46d2bcadaf90aee8dab3a48d46de8e3c7e0,0.999809,Eoch Pruae GX-B d13-2412,Eoch Pruae GX-B d13-2412 5,Eoch Pruae GX-B d13-2412 5 B Ring,-8384.125000,-1006.125000,20546.156250,540
D5000_C001,47b9cab9fdc65f69575164e8df28a4cbbfca9ff2,0.999808,Dryoea Prao OD-T e3-3471,Dryoea Prao OD-T e3-3471 A 1,Dryoea Prao OD-T e3-3471 A 1 B Ring,2639.156250,-1090.906250,21486.156250,541
D5000_C001,dc444d5cabfb3f0f6a7f223f35f8d4d5a9e9d69b,0.999807,Athaip PM-C d9799,Athaip PM-C d9799 5,Athaip PM-C d9799 5 B Ring,1191.437500,-235.093750,22054.468750,542
D5000_C001,37869328bb7db352a837fedb160669908d5fa006,0.999805,Hyuqoae QQ-N c7-191,Hyuqoae QQ-N c7-191 4,Hyuqoae QQ-N c7-191 4 A Ring,-6614.937500,-943.906250,35125.000000,543
D5000_C001,d8e1464fc168b9b20c4ee984f9168aa65104d5cc,0.999805,Smoju DQ-G d10-5,Smoju DQ-G d10-5 4,Smoju DQ-G d10-5 4 C Ring,14916.718750,6.031250,3699.875000,544
D5000_C001,65173a9b8bb8631e939242ebb4af85764ebcda86,0.999804,Byoomi AL-B b19-85,Byoomi AL-B b19-85 2,Byoomi AL-B b19-85 2 C Ring,-1462.562500,-168.875000,24936.625000,545
D5000_C001,5739de82ac2df9e30d439cc0f743081967651a27,0.999804,Dryu Scroi SS-O b47-7,Dryu Scroi SS-O b47-7 5,Dryu Scroi SS-O b47-7 5 C Ring,-10489.531250,1318.781250,19161.875000,546
D5000_C001,6b8b42bfa18120766d3282125f7db651096141e0,0.999804,Plaa Ain QB-X d1-87,Plaa Ain QB-X d1-87 11,Plaa Ain QB-X d1-87 11 C Ring,1105.281250,222.937500,9399.906250,547
D5000_C001,c99eaf742835252443aa1b71209aa583b478e0f5,0.999803,Eol Prou PX-U e2-2061,Eol Prou PX-U e2-2061 4,Eol Prou PX-U e2-2061 4 B Ring,-9430.000000,-1004.718750,19967.281250,548
D5000_C001,f08d5cebaf90e0c6d6e8c44fc0a97724cc5220e2,0.999803,Prua Dryoae LC-S d5-20,Prua Dryoae LC-S d5-20 6,Prua Dryoae LC-S d5-20 6 A Ring,2475.375000,-176.937500,703.093750,549
D5000_C001,39a31df5323d591bf3e5bfb0adb4c5d2af154d0f,0.999801,Pru Eurk IV-Z c15-1,Pru Eurk IV-Z c15-1 3,Pru Eurk IV-Z c15-1 3 A Ring,-3639.625000,782.156250,925.875000,550
D5000_C001,b23303d8697115b1aebcdfac620fd1addf44fa8f,0.999800,Hypinks IQ-C c26-2,Hypinks IQ-C c26-2 AB 4,Hypinks IQ-C c26-2 AB 4 C Ring,8895.625000,-5.156250,-7612.437500,551
D5000_C001,d1508f5fa2f5d103c4681ed1c91afb4e177b89ac,0.999800,Hegaa BS-U c3-0,Hegaa BS-U c3-0 9,Hegaa BS-U c3-0 9 C Ring,-4010.937500,363.687500,-3432.593750,552
D5000_C001,393321516886692182f0fd01285742730076e32d,0.999800,Gludgoea SZ-E c25-34,Gludgoea SZ-E c25-34 2,Gludgoea SZ-E c25-34 2 A Ring,-3104.906250,122.593750,-3785.093750,553
D5000_C001,e9d85c2045ae3f6c5aeae7bbfb7ff6a4bdebf309,0.999800,Boesky CA-A f488,Boesky CA-A f488 1,Boesky CA-A f488 1 B Ring,-9451.906250,-1298.281250,15761.687500,554
D5000_C001,c8cb3ded7dbda05c75ee48b8be8b05b83af41503,0.999799,Prieluia CB-B b28-2,Prieluia CB-B b28-2 ABCD 4,Prieluia CB-B b28-2 ABCD 4 C Ring,578.843750,181.531250,8500.468750,555
D5000_C001,32536c848e7380aee23bc09da3b023d766e342fc,0.999798,Eodgovvy ZK-F b11-6,Eodgovvy ZK-F b11-6 4,Eodgovvy ZK-F b11-6 4 C Ring,1397.218750,51.062500,10706.843750,556
D5000_C001,7a5a2c1d616f5c9c0c28512995a34c35252dd3ed,0.999797,Blua Eaec VZ-O d6-474,Blua Eaec VZ-O d6-474 12,Blua Eaec VZ-O d6-474 12 C Ring,-7170.281250,-693.875000,14932.406250,557
D5000_C001,fea0ae38a7e84ebbd6648bd989141dc92772aa20,0.999797,Praea Euq LL-N c20-14,Praea Euq LL-N c20-14 BCD 5,Praea Euq LL-N c20-14 BCD 5 B Ring,1097.625000,28.031250,1124.062500,558
D5000_C001,99e714f3f2d6c695f789660ac5069f577c283e68,0.999795,Hypua Flyoae XO-Q d5-957,Hypua Flyoae XO-Q d5-957 AB 6,Hypua Flyoae XO-Q d5-957 AB 6 A Ring,-11955.093750,-817.343750,22469.031250,559
D5000_C001,6a36256198a2ec5dcd24596be084427211477fa4,0.999795,Pyrivo VJ-T c6-35,Pyrivo VJ-T c6-35 4,Pyrivo VJ-T c6-35 4 B Ring,-1506.562500,-82.062500,54281.062500,560
D5000_C001,56638fb6741f9a79dbef27693b77d9fbcf7f9108,0.999795,Wembaei GQ-G c13-15,Wembaei GQ-G c13-15 6,Wembaei GQ-G c13-15 6 C Ring,-24126.000000,-157.906250,23827.187500,561
D5000_C001,f53a74cc95e18bc3c7c9de2966cd39060d36155e,0.999794,Phleedgaa AA-A g458,Phleedgaa AA-A g458 5,Phleedgaa AA-A g458 5 B Ring,-6451.218750,-872.562500,34065.156250,562
D5000_C001,71395d4d9338cfb5b69b2bc089c7c36c04a26bb7,0.999794,Traikoa IK-E c25-26,Traikoa IK-E c25-26 8,Traikoa IK-E c25-26 8 A Ring,-2459.968750,-23.156250,5168.687500,563
D5000_C001,c70568d1488ed21a07fdd5c738b2b337f4702b75,0.999793,Eephaim GD-R d5-2390,Eephaim GD-R d5-2390 5,Eephaim GD-R d5-2390 5 A Ring,-5120.718750,-576.156250,17360.406250,564
D5000_C001,2a75ee610e0a91072161a3e5de52d6340252b898,0.999792,Greae Phio QF-M d8-1777,Greae Phio QF-M d8-1777 4,Greae Phio QF-M d8-1777 4 A Ring,1380.343750,-424.593750,16308.093750,565
D5000_C001,df0951b1734fbf869b02b4d4ee3868a72af6d9e9,0.999791,Skaude QY-F c12-18,Skaude QY-F c12-18 ABC 8,Skaude QY-F c12-18 ABC 8 C Ring,-4374.343750,-670.312500,9732.437500,566
D5000_C001,415d20298c205b7af89e632b4833a24a62e7e310,0.999791,Dryiqu OV-P c8-20,Dryiqu OV-P c8-20 4,Dryiqu OV-P c8-20 4 A Ring,2983.218750,-71.687500,40262.125000,567
D5000_C001,df7d4675663e994da860bab38b30c94c6c7c75d1,0.999791,Juemaei GZ-T c5-13,Juemaei GZ-T c5-13 A 5,Juemaei GZ-T c5-13 A 5 A Ring,-17815.375000,-326.656250,26059.593750,568
D5000_C001,abb7bfeda0ee5f8e58de2d919c87d08890413968,0.999790,Prua Phoe TR-F c13-41,Prua Phoe TR-F c13-41 10,Prua Phoe TR-F c13-41 10 B Ring,-6065.375000,-357.781250,11016.750000,569
D5000_C001,e5c0eb52a8069b340e689ae7c6588ae9fe8b7237,0.999789,Greae Phoea YF-M d8-511,Greae Phoea YF-M d8-511 B 9,Greae Phoea YF-M d8-511 B 9 B Ring,4632.437500,-400.875000,16346.437500,570
D5000_C001,dbd47057b785f44e56715a7ea27694ddb6225e21,0.999789,M23 Sector JR-V b2-8,M23 Sector JR-V b2-8 6,M23 Sector JR-V b2-8 6 A Ring,-397.000000,16.531250,1911.125000,571
D5000_C001,c19a5dfe120a316a4b36338031b14b3bcfa31359,0.999789,Ploea Eur PZ-X b30-0,Ploea Eur PZ-X b30-0 4,Ploea Eur PZ-X b30-0 4 C Ring,5156.687500,419.562500,-400.781250,572
D5000_C001,1257fe39a3cd58c9a359b455ccecc302331901be,0.999789,Chraufao KU-B b44-0,Chraufao KU-B b44-0 3,Chraufao KU-B b44-0 3 A Ring,-4743.625000,679.843750,2435.656250,573
D5000_C001,305d8ab7b4b4a584c38a107db3d7212e1c83fc16,0.999789,Aucoks JN-P b11-2,Aucoks JN-P b11-2 5,Aucoks JN-P b11-2 5 A Ring,881.312500,-181.562500,1749.562500,574
D5000_C001,5f56c7aac1409b93d7cf81ad4ca500b6ad5103a0,0.999789,Dryoea Flyi FG-Y f1903,Dryoea Flyi FG-Y f1903 4,Dryoea Flyi FG-Y f1903 4 B Ring,-4728.625000,-1069.406250,18694.406250,575
D5000_C001,64da51d1ce406d1cdf64ceaed50de76648a4fc74,0.999788,Dryaa Bluae BE-J c25-4519,Dryaa Bluae BE-J c25-4519 4,Dryaa Bluae BE-J c25-4519 4 C Ring,799.781250,-286.500000,29488.875000,576
D5000_C001,65828face2353767bf02ff91efbadf5d795a0bc5,0.999788,Juenoe AA-A h520,Juenoe AA-A h520 A 3,Juenoe AA-A h520 A 3 A Ring,-8105.187500,-90.062500,26071.718750,577
D5000_C001,8567a6166120fa9a819edeeafc6a56ecd34e84da,0.999787,Nyeajaae HY-V b46-0,Nyeajaae HY-V b46-0 10,Nyeajaae HY-V b46-0 10 A Ring,-3359.187500,-659.531250,7615.625000,578
D5000_C001,b0cb876dabf0d415b8d52288544fb6e439a465a3,0.999787,Nuekuae UE-R c20-136,Nuekuae UE-R c20-136 5,Nuekuae UE-R c20-136 5 A Ring,-6441.843750,-444.312500,13924.156250,579
D5000_C001,54db869e602829630c51184a5d84206b548f4db0,0.999787,Boelts UW-A d14-796,Boelts UW-A d14-796 B 7,Boelts UW-A d14-796 B 7 C Ring,-7699.062500,-730.187500,16788.312500,580
D5000_C001,b5f55c987ca3662d55d97bfb6fe71102570a2156,0.999787,Kyloasly HX-T d3-249,Kyloasly HX-T d3-249 10,Kyloasly HX-T d3-249 10 B Ring,-11445.406250,-864.531250,21032.875000,581
D5000_C001,8fc69f7d99d7b179bd63ab0ba372888982f263f9,0.999786,Nyeajaae JV-C b46-14,Nyeajaae JV-C b46-14 6,Nyeajaae JV-C b46-14 6 A Ring,-3186.812500,-106.093750,7613.968750,582
D5000_C001,6a0fbe80804cb09bc808eb0d45409528abf38210,0.999784,Hypio Blou AA-A h38,Hypio Blou AA-A h38 1,Hypio Blou AA-A h38 1 C Ring,-1888.031250,-668.000000,32474.062500,583
D5000_C001,1f1bf6f36c840d0b749556a803303c1c671ea934,0.999783,Wregoe PO-K b37-2,Wregoe PO-K b37-2 2,Wregoe PO-K b37-2 2 B Ring,803.531250,313.500000,-262.500000,584
D5000_C001,98e8ec87636fcb88190063ad199601348f113db4,0.999783,Greou Dryiae TJ-P d6-11,Greou Dryiae TJ-P d6-11 8,Greou Dryiae TJ-P d6-11 8 C Ring,16017.031250,-520.250000,5926.187500,585
D5000_C001,19afc872bae857c6272458d7bbc2bb1b2c27ed6a,0.999781,Pru Aescs TK-U c17-14,Pru Aescs TK-U c17-14 5,Pru Aescs TK-U c17-14 5 C Ring,-3299.156250,381.718750,8683.781250,586
D5000_C001,e3958ebc0e9ad55faf5f8667c7a399a1eac9a901,0.999781,Boewnst ZP-P e5-483,Boewnst ZP-P e5-483 1,Boewnst ZP-P e5-483 1 B Ring,-5855.250000,-1107.593750,16572.562500,587
D5000_C001,e5ce0ae3f27deb041723881ebf1b4778dc34bd3c,0.999781,Eembaism WB-C d13-2291,Eembaism WB-C d13-2291 13,Eembaism WB-C d13-2291 13 B Ring,6373.593750,362.281250,30836.218750,588
D5000_C001,5c3a0dc589c5d048508b267534ff39f8d92f655e,0.999780,Col 173 Sector NJ-P d6-96,Col 173 Sector NJ-P d6-96 AB 2,Col 173 Sector NJ-P d6-96 AB 2 C Ring,1093.531250,46.875000,-143.937500,590
D5000_C001,b84b24e1b12bc69b6a2100295be9c740f84c4b3a,0.999780,Prielea PS-R d5-3,Prielea PS-R d5-3 B 5,Prielea PS-R d5-3 B 5 C Ring,-83.718750,943.750000,8379.531250,591
D5000_C001,7002a6d09ee096507f28430990c501878d18645e,0.999779,Clooku HF-S c19-75,Clooku HF-S c19-75 3,Clooku HF-S c19-75 3 A Ring,-6075.000000,-599.437500,12606.062500,592
D5000_C001,b5c954f1907efbd849982b347f3485858439a7c5,0.999779,Dryio Bloo AA-A h135,Dryio Bloo AA-A h135 B 3,Dryio Bloo AA-A h135 B 3 B Ring,-6427.750000,-2454.031250,29288.843750,593
D5000_C001,81f11599f92d24f88e2f105c32a860b5ac5e3f01,0.999779,Crookaae UN-Z b33-7,Crookaae UN-Z b33-7 3,Crookaae UN-Z b33-7 3 A Ring,-4817.218750,1142.375000,12456.500000,594
D5000_C001,ea7aa80a2f285c64475d6756666f9b70fb813de3,0.999778,Pyroifoea LT-B c16-13,Pyroifoea LT-B c16-13 A 2,Pyroifoea LT-B c16-13 A 2 A Ring,3672.781250,-84.656250,6037.593750,596
D5000_C001,3625288da9799b65a52d7c8f727ce93a701bc9b1,0.999778,Blua Eaec GM-P b8-6,Blua Eaec GM-P b8-6 5,Blua Eaec GM-P b8-6 5 A Ring,-7220.437500,-728.000000,14493.781250,597
D5000_C001,771fe49c343d4769b027afc53a64578b13a80b41,0.999777,Eor Free SJ-N c8-255,Eor Free SJ-N c8-255 3,Eor Free SJ-N c8-255 3 A Ring,-7104.375000,693.687500,19814.031250,598
D5000_C001,ce185421df825347537bec670a5efc4e33f54a1b,0.999774,Agnaiz JM-W f1-3609,Agnaiz JM-W f1-3609 2,Agnaiz JM-W f1-3609 2 A Ring,-8680.000000,-1014.031250,22796.312500,599
D5000_C001,e025b8684cb514147656ef980347154c8f6900ea,0.999774,Blooe Phoe RU-D c26-0,Blooe Phoe RU-D c26-0 3,Blooe Phoe RU-D c26-0 3 A Ring,14857.093750,-1061.718750,15416.687500,600
D5000_C001,13b62c911349b753ec66e31044f2f426924b6aa9,0.999773,Prua Dryoae TI-S d4-0,Prua Dryoae TI-S d4-0 9,Prua Dryoae TI-S d4-0 9 A Ring,2132.218750,-784.187500,684.093750,601
D5000_C001,76dff07073a82d7d7649985e3ce45f7805d77bbf,0.999772,Kyloagy WT-E c182,Kyloagy WT-E c182 B 8,Kyloagy WT-E c182 B 8 C Ring,7160.343750,-268.875000,20695.343750,602
D5000_C001,9080cd27c484cfbb91fd7c8eb67dbacd4a10982f,0.999772,Pro Aewsy NS-Z c27-49,Pro Aewsy NS-Z c27-49 6,Pro Aewsy NS-Z c27-49 6 C Ring,-5294.562500,112.062500,9122.656250,603
D5000_C001,0c6e5eef4db3eb6e9165b3114209aa7ff9b6e1b4,0.999769,Slegao PT-O d7-14,Slegao PT-O d7-14 4,Slegao PT-O d7-14 4 C Ring,-287.093750,-86.312500,-2974.531250,606
D5000_C001,a72511c3676cd146cdf2bf03e9a7bffca3ec949c,0.999768,Swoiwns UH-K c25-13,Swoiwns UH-K c25-13 AB 1,Swoiwns UH-K c25-13 AB 1 B Ring,-291.031250,-28.593750,1331.500000,607
D5000_C001,ca7ed8b37846a12271b2a45e96f793925fedd8bf,0.999768,Byeia Eurk XO-G c24-19,Byeia Eurk XO-G c24-19 12,Byeia Eurk XO-G c24-19 12 B Ring,-1543.875000,62.687500,6396.875000,608
D5000_C001,becc1ba34134c955991e99128993d297dad52cde,0.999766,Skaudou VZ-M d8-270,Skaudou VZ-M d8-270 6,Skaudou VZ-M d8-270 6 B Ring,-138.968750,-85.187500,9963.031250,609
D5000_C001,61cbf26c2a34a9391c61d1f72c85d30344c4b2f8,0.999766,Aucofs YE-Y d1-13,Aucofs YE-Y d1-13 11,Aucofs YE-Y d1-13 11 C Ring,-3250.718750,-511.562500,1698.687500,610
D5000_C001,6b65cd1a5b9c8514d3b52f7c6fccb92ab73bb5bd,0.999766,Greerio JO-H d10-89,Greerio JO-H d10-89 9,Greerio JO-H d10-89 9 B Ring,1343.343750,441.125000,38267.218750,611
D5000_C001,3c17d7472425fd4d159cfc39df6168e402bb8a21,0.999764,Graea Hypue QO-P d6-368,Graea Hypue QO-P d6-368 9,Graea Hypue QO-P d6-368 9 C Ring,-670.062500,-458.906250,13591.000000,612
D5000_C001,83b29ef45f92bbd7afe1893945b260bcc2331536,0.999764,Dryooe Flyou AA-A g1274,Dryooe Flyou AA-A g1274 1,Dryooe Flyou AA-A g1274 1 C Ring,-10060.812500,-843.687500,18365.656250,613
D5000_C001,e382dcba833ca1b47c3f862dc326bff63d04c776,0.999763,NGC 6705 KKR 3867,NGC 6705 KKR 3867 AB 8,NGC 6705 KKR 3867 AB 8 B Ring,-2822.062500,-289.812500,5493.750000,614
D5000_C001,ce097ef985841f4958560ae2f27a592228ab003a,0.999763,Schee Prue DL-Y g983,Schee Prue DL-Y g983 3,Schee Prue DL-Y g983 3 C Ring,3581.406250,-1791.218750,25285.656250,615
D5000_C001,faa00b5bcbcc02f863f24354c129cb401ad0388d,0.999762,Schee Prau AA-A h417,Schee Prau AA-A h417 5,Schee Prau AA-A h417 5 B Ring,5552.468750,-689.281250,25239.562500,616
D5000_C001,4ed9420b2b1b2f24975a34921561c648f99678e4,0.999760,Eol Prou FL-P e5-217,Eol Prou FL-P e5-217 3,Eol Prou FL-P e5-217 3 B Ring,-9135.843750,-1235.656250,20415.937500,617
D5000_C001,32c9fd24e0eea2283e50c6b631022c27eccc0a9e,0.999758,NGC 6705 Sector EL-N b7-0,NGC 6705 Sector EL-N b7-0 15,NGC 6705 Sector EL-N b7-0 15 B Ring,-2764.937500,-381.062500,5356.187500,618
D5000_C001,0e67cf52c066a921e9e202ec22113de564c1236c,0.999756,Graea Hypue RY-Q d5-44,Graea Hypue RY-Q d5-44 AB 2,Graea Hypue RY-Q d5-44 AB 2 B Ring,-601.937500,-646.031250,13558.875000,619
D5000_C001,ef06395d4828faa339aaf49f2c7182fb411f5477,0.999755,Hyuqo GD-R d5-1844,Hyuqo GD-R d5-1844 BC 5,Hyuqo GD-R d5-1844 BC 5 C Ring,-56.687500,-556.625000,35266.656250,620
D5000_C001,4e618702b54004cb63485782e444f30b2b20d5c2,0.999754,Nyeakua PO-K c11-10,Nyeakua PO-K c11-10 10,Nyeakua PO-K c11-10 10 B Ring,7440.406250,-76.000000,7115.531250,621
D5000_C001,28dbe8288760b45d1c29596e04f005f92590d755,0.999754,Dryooe Prou AA-A f47,Dryooe Prou AA-A f47 2,Dryooe Prou AA-A f47 2 B Ring,-10075.250000,-1177.468750,20922.593750,622
D5000_C001,d97272d800aa6789f49ac352dbf472aec70efee4,0.999752,Vegnoi ZL-B c27-20,Vegnoi ZL-B c27-20 A 1,Vegnoi ZL-B c27-20 A 1 C Ring,-15907.843750,117.468750,37215.156250,623
D5000_C001,f43c436294f8ff804d644c8fccbb641ffefbd164,0.999751,Blau Eur EW-V c2-10,Blau Eur EW-V c2-10 4,Blau Eur EW-V c2-10 4 A Ring,3948.781250,219.562500,4197.281250,624
